tradingsymbol,amc,name,purchase_allowed,redemption_allowed,minimum_purchase_amount,purchase_amount_multiplier,minimum_additional_purchase_amount,minimum_redemption_quantity,redemption_quantity_multiplier,dividend_type,scheme_type,plan,settlement_type,last_price,last_price_date
INF174KA1NZ2,KOTAKMAHINDRAMF,Kotak Nifty 200 Momentum 30 Index Fund,0,1,100.0,1.0,100.0,100.0,0.001,idcw-payout,Index Funds,regular,T2,16.633,2024-12-13
INF174KA1OB1,KOTAKMAHINDRAMF,Kotak Nifty 200 Momentum 30 Index Fund - Direct Plan,1,1,100.0,1.0,100.0,100.0,0.001,growth,Index Funds,direct,T2,16.756,2024-12-13
INF174KA1OC9,KOTAKMAHINDRAMF,Kotak Nifty 200 Momentum 30 Index Fund - Direct Plan,1,1,100.0,1.0,100.0,100.0,0.001,idcw-payout,Index Funds,direct,T2,16.756,2024-12-13
INF174KA1OI6,KOTAKMAHINDRAMF,Kotak Quant Fund,0,1,5000.0,1.0,1000.0,100.0,0.001,growth,Equity,regular,T2,15.258,2024-12-13
INF174KA1OJ4,KOTAKMAHINDRAMF,Kotak Quant Fund,0,1,5000.0,1.0,1000.0,100.0,0.001,idcw-payout,Equity,regular,T2,15.258,2024-12-13
INF174KA1OL0,KOTAKMAHINDRAMF,Kotak Quant Fund - Direct Plan,1,1,5000.0,1.0,1000.0,100.0,0.001,growth,Equity,direct,T2,15.307,2024-12-13
INF174KA1OM8,KOTAKMAHINDRAMF,Kotak Quant Fund - Direct Plan,1,1,5000.0,1.0,1000.0,100.0,0.001,idcw-payout,Equity,direct,T2,15.307,2024-12-13
INF174KA1OO4,KOTAKMAHINDRAMF,Kotak Nifty Financial Services Ex-Bank Index Fund,0,1,100.0,1.0,100.0,100.0,0.001,growth,Index Funds,regular,T2,13.792,2024-12-13
INF174KA1OP1,KOTAKMAHINDRAMF,Kotak Nifty Financial Services Ex-Bank Index Fund,0,1,100.0,1.0,100.0,100.0,0.001,idcw-payout,Index Funds,regular,T2,13.792,2024-12-13
INF174KA1OR7,KOTAKMAHINDRAMF,Kotak Nifty Financial Services Ex-Bank Index Fund - Direct Plan,1,1,100.0,1.0,100.0,100.0,0.001,growth,Index Funds,direct,T2,13.899,2024-12-13
INF174KA1OS5,KOTAKMAHINDRAMF,Kotak Nifty Financial Services Ex-Bank Index Fund - Direct Plan,1,1,100.0,1.0,100.0,100.0,0.001,idcw-payout,Index Funds,direct,T2,13.899,2024-12-13
INF174KA1OU1,KOTAKMAHINDRAMF,Kotak BSE Housing Index Fund,0,1,100.0,1.0,100.0,0.001,0.001,growth,Index Funds,regular,T2,14.634,2024-12-13
INF174KA1OV9,KOTAKMAHINDRAMF,Kotak BSE Housing Index Fund,0,1,100.0,1.0,100.0,0.001,0.001,idcw-payout,Index Funds,regular,T2,14.634,2024-12-13
INF174KA1OX5,KOTAKMAHINDRAMF,Kotak BSE Housing Index Fund - Direct Plan,1,1,100.0,1.0,100.0,0.001,0.001,growth,Index Funds,direct,T2,14.743,2024-12-13
INF174KA1OY3,KOTAKMAHINDRAMF,Kotak BSE Housing Index Fund - Direct Plan,1,1,100.0,1.0,100.0,0.001,0.001,idcw-payout,Index Funds,direct,T2,14.742,2024-12-13
INF174KA1PA0,KOTAKMAHINDRAMF,Kotak Multi Asset Allocation Fund,0,1,100.0,1.0,100.0,100.0,0.001,growth,Hybrid,regular,T2,13.062,2024-12-13
INF174KA1PB8,KOTAKMAHINDRAMF,Kotak Multi Asset Allocation Fund,0,1,100.0,1.0,100.0,100.0,0.001,idcw-payout,Hybrid,regular,T2,13.061,2024-12-13
INF174KA1PD4,KOTAKMAHINDRAMF,Kotak Multi Asset Allocation Fund - Direct Plan,1,1,100.0,1.0,100.0,100.0,0.001,growth,Hybrid,direct,T2,13.3,2024-12-13
INF174KA1PE2,KOTAKMAHINDRAMF,Kotak Multi Asset Allocation Fund - Direct Plan,1,1,100.0,1.0,100.0,100.0,0.001,idcw-payout,Hybrid,direct,T2,13.299,2024-12-13
INF174KA1PG7,KOTAKMAHINDRAMF,Kotak Nifty G-Sec July 2033 Index Fund,0,1,100.0,1.0,100.0,0.001,0.001,growth,Index Funds,regular,T1,11.1732,2024-12-13
INF174KA1PH5,KOTAKMAHINDRAMF,Kotak Nifty G-Sec July 2033 Index Fund,0,1,100.0,1.0,100.0,0.001,0.001,idcw-payout,Index Funds,regular,T1,11.1731,2024-12-13
INF174KA1PJ1,KOTAKMAHINDRAMF,Kotak Nifty G-Sec July 2033 Index Fund - Direct Plan,1,1,100.0,1.0,100.0,0.001,0.001,growth,Index Funds,direct,T1,11.2059,2024-12-13
INF174KA1PK9,KOTAKMAHINDRAMF,Kotak Nifty G-Sec July 2033 Index Fund - Direct Plan,1,1,100.0,1.0,100.0,0.001,0.001,idcw-payout,Index Funds,direct,T1,11.206,2024-12-13
INF174KA1PM5,KOTAKMAHINDRAMF,Kotak Consumption Fund,0,1,100.0,1.0,100.0,100.0,0.001,growth,Equity,regular,T2,13.551,2024-12-13
INF174KA1PN3,KOTAKMAHINDRAMF,Kotak Consumption Fund,0,1,100.0,1.0,100.0,100.0,0.001,idcw-payout,Equity,regular,T2,13.549,2024-12-13
INF174KA1PP8,KOTAKMAHINDRAMF,Kotak Consumption Fund - Direct Plan,1,1,100.0,1.0,100.0,100.0,0.001,growth,Equity,direct,T2,13.794,2024-12-13
INF174KA1PQ6,KOTAKMAHINDRAMF,Kotak Consumption Fund - Direct Plan,1,1,100.0,1.0,100.0,100.0,0.001,idcw-payout,Equity,direct,T2,13.794,2024-12-13
INF174KA1PW4,KOTAKMAHINDRAMF,Kotak Healthcare Fund,0,1,100.0,1.0,100.0,100.0,0.001,growth,Equity,regular,T2,13.792,2024-12-13
INF174KA1PX2,KOTAKMAHINDRAMF,Kotak Healthcare Fund,0,1,100.0,1.0,100.0,100.0,0.001,idcw-payout,Equity,regular,T2,13.796,2024-12-13
INF174KA1PZ7,KOTAKMAHINDRAMF,Kotak Healthcare Fund - Direct Plan,1,1,100.0,1.0,100.0,100.0,0.001,growth,Equity,direct,T2,14.026,2024-12-13
INF174KA1QA8,KOTAKMAHINDRAMF,Kotak Healthcare Fund - Direct Plan,1,1,100.0,1.0,100.0,100.0,0.001,idcw-payout,Equity,direct,T2,14.026,2024-12-13
INF174KA1QW2,KOTAKMAHINDRAMF,Kotak Technology Fund,0,1,100.0,1.0,100.0,100.0,0.001,growth,Equity,regular,T2,13.187,2024-12-13
INF174KA1QX0,KOTAKMAHINDRAMF,Kotak Technology Fund,0,1,100.0,1.0,100.0,100.0,0.001,idcw-payout,Equity,regular,T2,13.188,2024-12-13
INF174KA1QZ5,KOTAKMAHINDRAMF,Kotak Technology Fund - Direct Plan,1,1,100.0,1.0,100.0,100.0,0.001,growth,Equity,direct,T2,13.336,2024-12-13
INF174KA1RA6,KOTAKMAHINDRAMF,Kotak Technology Fund - Direct Plan,1,1,100.0,1.0,100.0,100.0,0.001,idcw-payout,Equity,direct,T2,13.335,2024-12-13
INF174KA1RC2,KOTAKMAHINDRAMF,Kotak Long Duration Fund,0,1,100.0,1.0,100.0,100.0,0.001,growth,Debt,regular,T1,10.6765,2024-12-13
INF174KA1RD0,KOTAKMAHINDRAMF,Kotak Long Duration Fund,0,1,100.0,1.0,100.0,100.0,0.001,idcw-payout,Debt,regular,T1,10.6767,2024-12-13
INF174KA1RF5,KOTAKMAHINDRAMF,Kotak Long Duration Fund - Direct Plan,1,1,100.0,1.0,100.0,100.0,0.001,growth,Debt,direct,T1,10.6988,2024-12-13
INF174KA1RG3,KOTAKMAHINDRAMF,Kotak Long Duration Fund - Direct Plan,1,1,100.0,1.0,100.0,100.0,0.001,idcw-payout,Debt,direct,T1,10.6989,2024-12-13
INF174KA1RI9,KOTAKMAHINDRAMF,Kotak Nifty AAA Bond Jun 2025 HTM Index Fund,0,1,100.0,1.0,100.0,100.0,0.001,growth,Index Funds,regular,T1,10.5237,2024-12-13
INF174KA1RJ7,KOTAKMAHINDRAMF,Kotak Nifty AAA Bond Jun 2025 HTM Index Fund,0,1,100.0,1.0,100.0,100.0,0.001,idcw-payout,Index Funds,regular,T1,10.5236,2024-12-13
INF174KA1RL3,KOTAKMAHINDRAMF,Kotak Nifty AAA Bond Jun 2025 HTM Index Fund - Direct Plan,1,1,100.0,1.0,100.0,100.0,0.001,idcw-payout,Index Funds,direct,T1,10.5348,2024-12-13
INF174KA1RN9,KOTAKMAHINDRAMF,Kotak Nifty AAA Bond Jun 2025 HTM Index Fund - Direct Plan,1,1,100.0,1.0,100.0,100.0,0.001,growth,Index Funds,direct,T1,10.5349,2024-12-13
INF174KA1RW0,KOTAKMAHINDRAMF,Kotak NIFTY 100 Low Volatility 30 Index Fund,0,1,100.0,1.0,100.0,100.0,0.001,growth,Index Funds,regular,T2,10.529,2024-12-13
INF174KA1RX8,KOTAKMAHINDRAMF,Kotak NIFTY 100 Low Volatility 30 Index Fund,0,1,100.0,1.0,100.0,100.0,0.001,idcw-payout,Index Funds,regular,T2,10.529,2024-12-13
INF174KA1RZ3,KOTAKMAHINDRAMF,Kotak NIFTY 100 Low Volatility 30 Index Fund - Direct Plan,1,1,100.0,1.0,100.0,100.0,0.001,growth,Index Funds,direct,T2,10.5632,2024-12-13
INF174KA1SA4,KOTAKMAHINDRAMF,Kotak NIFTY 100 Low Volatility 30 Index Fund - Direct Plan,1,1,100.0,1.0,100.0,100.0,0.001,idcw-payout,Index Funds,direct,T2,10.5632,2024-12-13
INF174KA1SC0,KOTAKMAHINDRAMF,Kotak Special Opportunities Fund,0,1,100.0,1.0,100.0,100.0,0.001,growth,Equity,regular,T2,10.146,2024-12-13
INF174KA1SD8,KOTAKMAHINDRAMF,Kotak Special Opportunities Fund,0,1,100.0,1.0,100.0,100.0,0.001,idcw-payout,Equity,regular,T2,10.146,2024-12-13
INF174KA1SF3,KOTAKMAHINDRAMF,Kotak Special Opportunities Fund - Direct Plan,1,1,100.0,1.0,100.0,100.0,0.001,growth,Equity,direct,T2,10.212,2024-12-13
INF174KA1SG1,KOTAKMAHINDRAMF,Kotak Special Opportunities Fund - Direct Plan,1,1,100.0,1.0,100.0,100.0,0.001,idcw-payout,Equity,direct,T2,10.212,2024-12-13
INF174KA1SI7,KOTAKMAHINDRAMF,Kotak BSE PSU Index Fund,0,1,100.0,1.0,100.0,100.0,0.001,growth,Index Funds,regular,T2,8.952,2024-12-13
INF174KA1SJ5,KOTAKMAHINDRAMF,Kotak BSE PSU Index Fund,0,1,100.0,1.0,100.0,100.0,0.001,idcw-payout,Index Funds,regular,T2,8.952,2024-12-13
INF174KA1SL1,KOTAKMAHINDRAMF,Kotak BSE PSU Index Fund - Direct Plan,1,1,100.0,1.0,100.0,100.0,0.001,growth,Index Funds,direct,T2,8.974,2024-12-13
INF174KA1SM9,KOTAKMAHINDRAMF,Kotak BSE PSU Index Fund - Direct Plan,1,1,100.0,1.0,100.0,100.0,0.001,idcw-payout,Index Funds,direct,T2,8.974,2024-12-13
INF174KA1SO5,KOTAKMAHINDRAMF,Kotak Nifty Midcap 50 Index Fund,0,1,100.0,1.0,100.0,100.0,0.001,growth,Index Funds,regular,T2,10.094,2024-12-13
INF174KA1SP2,KOTAKMAHINDRAMF,Kotak Nifty Midcap 50 Index Fund,0,1,100.0,1.0,100.0,100.0,0.001,idcw-payout,Index Funds,regular,T2,10.094,2024-12-13
INF174KA1SR8,KOTAKMAHINDRAMF,Kotak Nifty Midcap 50 Index Fund - Direct Plan,1,1,100.0,1.0,100.0,100.0,0.001,growth,Index Funds,direct,T2,10.115,2024-12-13
INF174KA1SS6,KOTAKMAHINDRAMF,Kotak Nifty Midcap 50 Index Fund - Direct Plan,1,1,100.0,1.0,100.0,100.0,0.001,idcw-payout,Index Funds,direct,T2,10.115,2024-12-13
INF174KA1SU2,KOTAKMAHINDRAMF,Kotak CRISIL- IBX AAA Financial Services Index - Sep 2027 Fund - DirectPlan,1,1,100.0,1.0,100.0,100.0,0.001,idcw-payout,Index Funds,direct,T1,10.2319,2024-12-13
INF174KA1SW8,KOTAKMAHINDRAMF,Kotak CRISIL- IBX AAA Financial Services Index - Sep 2027 Fund,0,1,100.0,1.0,100.0,100.0,0.001,growth,Index Funds,regular,T1,10.2269,2024-12-13
INF174KA1SX6,KOTAKMAHINDRAMF,Kotak CRISIL- IBX AAA Financial Services Index - Sep 2027 Fund,0,1,100.0,1.0,100.0,100.0,0.001,idcw-payout,Index Funds,regular,T1,10.2269,2024-12-13
INF174KA1SZ1,KOTAKMAHINDRAMF,Kotak Nifty India Tourism Index Fund - Direct Plan,1,1,100.0,1.0,100.0,100.0,0.001,growth,Index Funds,direct,T2,9.834,2024-12-13
INF174KA1TA2,KOTAKMAHINDRAMF,Kotak Nifty India Tourism Index Fund - Direct Plan,1,1,100.0,1.0,100.0,100.0,0.001,idcw-payout,Index Funds,direct,T2,9.834,2024-12-13
INF174KA1TC8,KOTAKMAHINDRAMF,Kotak Nifty India Tourism Index Fund,0,1,100.0,1.0,100.0,100.0,0.001,growth,Index Funds,regular,T2,9.82,2024-12-13
INF174KA1TD6,KOTAKMAHINDRAMF,Kotak Nifty India Tourism Index Fund,0,1,100.0,1.0,100.0,100.0,0.001,idcw-payout,Index Funds,regular,T2,9.82,2024-12-13
INF174KA1TF1,KOTAKMAHINDRAMF,Kotak CRISIL- IBX AAA Financial Services Index - Sep 2027 Fund - DirectPlan,1,1,100.0,1.0,100.0,100.0,0.001,growth,Index Funds,direct,T1,10.2324,2024-12-13
INF174KA1TG9,KOTAKMAHINDRAMF,KotaK MNC Fund - Direct Plan,1,1,100.0,1.0,100.0,1.0,0.001,growth,Equity,direct,T2,10.329,2024-12-13
INF174KA1TH7,KOTAKMAHINDRAMF,KotaK MNC Fund - Direct Plan,1,1,100.0,1.0,100.0,1.0,0.001,idcw-payout,Equity,direct,T2,10.329,2024-12-13
INF174KA1TJ3,KOTAKMAHINDRAMF,Kotak MNC Fund,0,1,100.0,1.0,100.0,1.0,0.001,growth,Equity,regular,T2,10.31,2024-12-13
INF174KA1TK1,KOTAKMAHINDRAMF,Kotak MNC Fund,0,1,100.0,1.0,100.0,1.0,0.001,idcw-payout,Equity,regular,T2,10.31,2024-12-13
INF174KA1TM7,KOTAKMAHINDRAMF,Kotak Nifty Midcap 150 Momentum 50 Index Fund - Direct Plan,1,1,100.0,1.0,100.0,1.0,0.001,growth,Index Funds,direct,T2,10.197,2024-12-13
INF174KA1TN5,KOTAKMAHINDRAMF,Kotak Nifty Midcap 150 Momentum 50 Index Fund - Direct Plan,1,1,100.0,1.0,100.0,1.0,0.001,idcw-payout,Index Funds,direct,T2,10.197,2024-12-13
INF174KA1TP0,KOTAKMAHINDRAMF,Kotak Nifty Midcap 150 Momentum 50 Index Fund,0,1,100.0,1.0,100.0,1.0,0.001,growth,Index Funds,regular,T2,10.185,2024-12-13
INF174KA1TQ8,KOTAKMAHINDRAMF,Kotak Nifty Midcap 150 Momentum 50 Index Fund,0,1,100.0,1.0,100.0,1.0,0.001,idcw-payout,Index Funds,regular,T2,10.185,2024-12-13
INF174V01010,MAHINDRA MANULIFE MUTUAL FUND_MF,Mahindra Manulife Liquid Fund - Regular Plan,0,1,1000.0,1.0,1000.0,1.0,0.001,growth,Debt,regular,T1,1636.6232,2024-12-14
INF174V01044,MAHINDRA MANULIFE MUTUAL FUND_MF,Mahindra Manulife Liquid Fund - Direct Plan,1,1,1000.0,1.0,1000.0,1.0,0.001,growth,Debt,direct,T1,1653.1771,2024-12-14
INF174V01077,MAHINDRA MANULIFE MUTUAL FUND_MF,Mahindra Manulife ELSS Tax Saver Fund,0,1,500.0,500.0,500.0,50.0,0.001,growth,Equity,regular,T2,28.3992,2024-12-13
INF174V01085,MAHINDRA MANULIFE MUTUAL FUND_MF,Mahindra Manulife ELSS Tax Saver Fund,0,1,500.0,500.0,500.0,50.0,0.001,idcw-payout,Equity,regular,T2,19.5342,2024-12-13
INF174V01093,MAHINDRA MANULIFE MUTUAL FUND_MF,Mahindra Manulife ELSS Tax Saver Fund - Direct Plan,1,1,500.0,500.0,500.0,50.0,0.001,growth,Equity,direct,T2,33.0036,2024-12-13
INF174V01101,MAHINDRA MANULIFE MUTUAL FUND_MF,Mahindra Manulife ELSS Tax Saver Fund - Direct Plan,1,1,500.0,500.0,500.0,50.0,0.001,idcw-payout,Equity,direct,T2,23.4664,2024-12-13
INF174V01150,MAHINDRA MANULIFE MUTUAL FUND_MF,Mahindra Manulife Equity Savings Fund,0,1,1000.0,1.0,1000.0,100.0,0.001,growth,Hybrid,regular,T2,20.055,2024-12-13
INF174V01168,MAHINDRA MANULIFE MUTUAL FUND_MF,Mahindra Manulife Equity Savings Fund,0,1,1000.0,1.0,1000.0,100.0,0.001,idcw-payout,Hybrid,regular,T2,14.3176,2024-12-13
INF174V01184,MAHINDRA MANULIFE MUTUAL FUND_MF,Mahindra Manulife Equity Savings Fund - Direct Plan,1,1,1000.0,1.0,1000.0,100.0,0.001,growth,Hybrid,direct,T2,23.1775,2024-12-13
INF174V01192,MAHINDRA MANULIFE MUTUAL FUND_MF,Mahindra Manulife Equity Savings Fund - Direct Plan,1,1,1000.0,1.0,1000.0,100.0,0.001,idcw-payout,Hybrid,direct,T2,17.1403,2024-12-13
INF174V01218,MAHINDRA MANULIFE MUTUAL FUND_MF,Mahindra Manulife Low Duration Fund,0,1,1000.0,1.0,1000.0,1.0,0.001,growth,Debt,regular,T1,1569.8272,2024-12-13
INF174V01259,MAHINDRA MANULIFE MUTUAL FUND_MF,Mahindra Manulife Low Duration Fund,0,1,1000.0,1.0,1000.0,1.0,0.001,idcw-payout,Debt,regular,T1,1115.992,2024-12-13
INF174V01267,MAHINDRA MANULIFE MUTUAL FUND_MF,Mahindra Manulife Low Duration Fund - Direct Plan,1,1,1000.0,1.0,1000.0,1.0,0.001,growth,Debt,direct,T1,1676.6483,2024-12-13
INF174V01309,MAHINDRA MANULIFE MUTUAL FUND_MF,Mahindra Manulife Low Duration Fund - Direct Plan,1,1,1000.0,1.0,1000.0,1.0,0.001,idcw-payout,Debt,direct,T1,1135.8655,2024-12-13
INF174V01317,MAHINDRA MANULIFE MUTUAL FUND_MF,Mahindra Manulife Multi Cap Fund,0,1,1000.0,1.0,1000.0,100.0,0.001,growth,Equity,regular,T2,35.7331,2024-12-13
INF174V01325,MAHINDRA MANULIFE MUTUAL FUND_MF,Mahindra Manulife Multi Cap Fund,0,1,1000.0,1.0,1000.0,100.0,0.001,idcw-reinvest,Equity,regular,T2,27.1294,2024-12-13
INF174V01333,MAHINDRA MANULIFE MUTUAL FUND_MF,Mahindra Manulife Multi Cap Fund,0,1,1000.0,1.0,1000.0,100.0,0.001,idcw-payout,Equity,regular,T2,27.1294,2024-12-13
INF174V01341,MAHINDRA MANULIFE MUTUAL FUND_MF,Mahindra Manulife Multi Cap Fund - Direct Plan,1,1,1000.0,1.0,1000.0,100.0,0.001,growth,Equity,direct,T2,41.123,2024-12-13
INF174V01366,MAHINDRA MANULIFE MUTUAL FUND_MF,Mahindra Manulife Multi Cap Fund - Direct Plan,1,1,1000.0,1.0,1000.0,100.0,0.001,idcw-payout,Equity,direct,T2,32.1553,2024-12-13
INF174V01473,MAHINDRA MANULIFE MUTUAL FUND_MF,Mahindra Manulife Mid Cap Fund,0,1,1000.0,1.0,1000.0,100.0,0.001,growth,Equity,regular,T2,34.6605,2024-12-13
INF174V01499,MAHINDRA MANULIFE MUTUAL FUND_MF,Mahindra Manulife Mid Cap Fund,0,1,1000.0,1.0,1000.0,100.0,0.001,idcw-payout,Equity,regular,T2,28.2455,2024-12-13
INF174V01507,MAHINDRA MANULIFE MUTUAL FUND_MF,Mahindra Manulife Mid Cap Fund - Direct Plan,1,1,1000.0,1.0,1000.0,100.0,0.001,growth,Equity,direct,T2,38.8967,2024-12-13
INF174V01523,MAHINDRA MANULIFE MUTUAL FUND_MF,Mahindra Manulife Mid Cap Fund - Direct Plan,1,1,1000.0,1.0,1000.0,100.0,0.001,idcw-payout,Equity,direct,T2,32.2801,2024-12-13
INF174V01531,MAHINDRA MANULIFE MUTUAL FUND_MF,Mahindra Manulife Dynamic Bond Fund,0,1,1000.0,1.0,1000.0,100.0,0.001,growth,Debt,regular,T1,13.7246,2024-12-13
INF174V01556,MAHINDRA MANULIFE MUTUAL FUND_MF,Mahindra Manulife Dynamic Bond Fund,0,1,1000.0,1.0,1000.0,100.0,0.001,idcw-payout,Debt,regular,T1,11.7127,2024-12-13
INF174V01572,MAHINDRA MANULIFE MUTUAL FUND_MF,Mahindra Manulife Dynamic Bond Fund,0,1,1000.0,1.0,1000.0,100.0,0.001,idcw-payout,Debt,regular,T1,10.6616,2024-12-13
INF174V01580,MAHINDRA MANULIFE MUTUAL FUND_MF,Mahindra Manulife Dynamic Bond Fund - Direct Plan,1,1,1000.0,1.0,1000.0,100.0,0.001,growth,Debt,direct,T1,14.7262,2024-12-13
INF174V01606,MAHINDRA MANULIFE MUTUAL FUND_MF,Mahindra Manulife Dynamic Bond Fund - Direct Plan,1,1,1000.0,1.0,1000.0,100.0,0.001,idcw-payout,Debt,direct,T1,12.6668,2024-12-13
INF174V01622,MAHINDRA MANULIFE MUTUAL FUND_MF,Mahindra Manulife Dynamic Bond Fund - Direct Plan,1,1,1000.0,1.0,1000.0,100.0,0.001,idcw-payout,Debt,direct,T1,11.5538,2024-12-13
INF174V01630,MAHINDRA MANULIFE MUTUAL FUND_MF,Mahindra Manulife Consumption Fund,0,1,1000.0,1.0,1000.0,100.0,0.001,growth,Equity,regular,T2,23.3069,2024-12-13
INF174V01655,MAHINDRA MANULIFE MUTUAL FUND_MF,Mahindra Manulife Consumption Fund,0,1,1000.0,1.0,1000.0,100.0,0.001,idcw-payout,Equity,regular,T2,18.7421,2024-12-13
INF174V01663,MAHINDRA MANULIFE MUTUAL FUND_MF,Mahindra Manulife Consumption Fund - Direct Plan,1,1,1000.0,1.0,1000.0,100.0,0.001,growth,Equity,direct,T2,25.8577,2024-12-13
INF174V01689,MAHINDRA MANULIFE MUTUAL FUND_MF,Mahindra Manulife Consumption Fund - Direct Plan,1,1,1000.0,1.0,1000.0,100.0,0.001,idcw-payout,Equity,direct,T2,21.1468,2024-12-13
INF174V01697,MAHINDRA MANULIFE MUTUAL FUND_MF,Mahindra Manulife Large Cap Fund,0,1,1000.0,1.0,1000.0,100.0,0.001,growth,Equity,regular,T2,22.9733,2024-12-13
INF174V01713,MAHINDRA MANULIFE MUTUAL FUND_MF,Mahindra Manulife Large Cap Fund,0,1,1000.0,1.0,1000.0,100.0,0.001,idcw-payout,Equity,regular,T2,18.0637,2024-12-13
INF174V01721,MAHINDRA MANULIFE MUTUAL FUND_MF,Mahindra Manulife Large Cap Fund - Direct Plan,1,1,1000.0,1.0,1000.0,100.0,0.001,growth,Equity,direct,T2,25.5203,2024-12-13
INF174V01747,MAHINDRA MANULIFE MUTUAL FUND_MF,Mahindra Manulife Large Cap Fund - Direct Plan,1,1,1000.0,1.0,1000.0,100.0,0.001,idcw-payout,Equity,direct,T2,20.4336,2024-12-13
INF174V01754,MAHINDRA MANULIFE MUTUAL FUND_MF,Mahindra Manulife Aggressive Hybrid Fund,0,1,1000.0,1.0,1000.0,100.0,0.001,growth,Hybrid,regular,T2,26.7322,2024-12-13
INF174V01770,MAHINDRA MANULIFE MUTUAL FUND_MF,Mahindra Manulife Aggressive Hybrid Fund,0,1,1000.0,1.0,1000.0,100.0,0.001,idcw-payout,Hybrid,regular,T2,20.5064,2024-12-13
INF174V01788,MAHINDRA MANULIFE MUTUAL FUND_MF,Mahindra Manulife Aggressive Hybrid Fund - Direct Plan,1,1,1000.0,1.0,1000.0,100.0,0.001,growth,Hybrid,direct,T2,29.5115,2024-12-13
INF174V01804,MAHINDRA MANULIFE MUTUAL FUND_MF,Mahindra Manulife Aggressive Hybrid Fund - Direct Plan,1,1,1000.0,1.0,1000.0,100.0,0.001,idcw-payout,Hybrid,direct,T2,23.0213,2024-12-13
INF174V01812,MAHINDRA MANULIFE MUTUAL FUND_MF,Mahindra Manulife Overnight Fund,0,1,1000.0,1.0,1000.0,1.0,0.001,growth,Debt,regular,T1,1289.9767,2024-12-14
INF174V01838,MAHINDRA MANULIFE MUTUAL FUND_MF,Mahindra Manulife Overnight Fund - Direct Plan,1,1,1000.0,1.0,1000.0,1.0,0.001,growth,Debt,direct,T1,1297.0427,2024-12-14
INF174V01853,MAHINDRA MANULIFE MUTUAL FUND_MF,Mahindra Manulife Ultra Short Duration Fund,0,1,1000.0,1.0,1000.0,1.0,0.001,growth,Debt,regular,T1,1322.1071,2024-12-13
INF174V01887,MAHINDRA MANULIFE MUTUAL FUND_MF,Mahindra Manulife Ultra Short Duration Fund - Direct Plan,1,1,1000.0,1.0,1000.0,1.0,0.001,growth,Debt,direct,T1,1351.1365,2024-12-13
INF174V01911,MAHINDRA MANULIFE MUTUAL FUND_MF,Mahindra Manulife Large & Mid Cap Fund,0,1,1000.0,1.0,1000.0,100.0,0.001,growth,Equity,regular,T2,27.4042,2024-12-13
INF174V01937,MAHINDRA MANULIFE MUTUAL FUND_MF,Mahindra Manulife Large & Mid Cap Fund,0,1,1000.0,1.0,1000.0,100.0,0.001,idcw-payout,Equity,regular,T2,22.0894,2024-12-13
INF174V01945,MAHINDRA MANULIFE MUTUAL FUND_MF,Mahindra Manulife Large & Mid Cap Fund - Direct Plan,1,1,1000.0,1.0,1000.0,100.0,0.001,growth,Equity,direct,T2,29.9317,2024-12-13
INF174V01960,MAHINDRA MANULIFE MUTUAL FUND_MF,Mahindra Manulife Large & Mid Cap Fund - Direct Plan,1,1,1000.0,1.0,1000.0,100.0,0.001,idcw-payout,Equity,direct,T2,24.4438,2024-12-13
INF174V01978,MAHINDRA MANULIFE MUTUAL FUND_MF,Mahindra Manulife Arbitrage Fund,0,1,1000.0,1.0,1000.0,100.0,0.001,growth,Hybrid,regular,T2,11.9849,2024-12-13
INF174V01994,MAHINDRA MANULIFE MUTUAL FUND_MF,Mahindra Manulife Arbitrage Fund,0,1,1000.0,1.0,1000.0,100.0,0.001,idcw-payout,Hybrid,regular,T2,11.9849,2024-12-13
INF174V01AA0,MAHINDRA MANULIFE MUTUAL FUND_MF,Mahindra Manulife Arbitrage Fund - Direct Plan,1,1,1000.0,1.0,1000.0,100.0,0.001,growth,Hybrid,direct,T2,12.4193,2024-12-13
INF174V01AC6,MAHINDRA MANULIFE MUTUAL FUND_MF,Mahindra Manulife Arbitrage Fund - Direct Plan,1,1,1000.0,1.0,1000.0,100.0,0.001,idcw-payout,Hybrid,direct,T2,12.4194,2024-12-13
INF174V01AD4,MAHINDRA MANULIFE MUTUAL FUND_MF,Mahindra Manulife Focused Fund,0,1,1000.0,1.0,1000.0,100.0,0.001,growth,Equity,regular,T2,26.6507,2024-12-13
INF174V01AF9,MAHINDRA MANULIFE MUTUAL FUND_MF,Mahindra Manulife Focused Fund,0,1,1000.0,1.0,1000.0,100.0,0.001,idcw-payout,Equity,regular,T2,20.3516,2024-12-13
INF174V01AG7,MAHINDRA MANULIFE MUTUAL FUND_MF,Mahindra Manulife Focused Fund - Direct Plan,1,1,1000.0,1.0,1000.0,100.0,0.001,growth,Equity,direct,T2,28.8349,2024-12-13
INF174V01AI3,MAHINDRA MANULIFE MUTUAL FUND_MF,Mahindra Manulife Focused Fund - Direct Plan,1,1,1000.0,1.0,1000.0,100.0,0.001,idcw-payout,Equity,direct,T2,22.2475,2024-12-13
INF174V01AJ1,MAHINDRA MANULIFE MUTUAL FUND_MF,Mahindra Manulife Short Duration Fund,0,1,1000.0,1.0,1000.0,100.0,0.001,growth,Debt,regular,T1,12.1886,2024-12-13
